client_id,round_number,num_samples,set,loss,MAE,MSE,RMSE,pred
MAC005411,0,95,train,1.0236051082611084,0.8254302144050598,1.0236051082611084,1.0117337703704834,
MAC005411,1,95,train,0.29533666372299194,0.41627004742622375,0.29533666372299194,0.5434488654136658,
MAC005411,2,95,train,0.28606757521629333,0.41154980659484863,0.28606757521629333,0.5348528623580933,
MAC005411,3,95,train,0.27805790305137634,0.4043741226196289,0.27805790305137634,0.5273119807243347,
MAC005411,4,95,train,0.2700388729572296,0.398271769285202,0.2700388729572296,0.5196526646614075,
MAC005411,5,95,train,0.2622816562652588,0.391795814037323,0.2622816562652588,0.5121344327926636,
MAC005411,6,95,train,0.25497543811798096,0.38515305519104004,0.25497543811798096,0.5049509406089783,
MAC005411,7,95,train,0.24835370481014252,0.3800424039363861,0.24835370481014252,0.49835097789764404,
MAC005411,8,95,train,0.24234990775585175,0.37409988045692444,0.24234990775585175,0.4922904670238495,
MAC005411,9,95,train,0.23704646527767181,0.3683493733406067,0.23704646527767181,0.48687419295310974,
MAC005411,10,95,train,0.23259389400482178,0.36413300037384033,0.23259389400482178,0.482279896736145,
MAC005411,11,95,train,0.2284955084323883,0.3596315085887909,0.2284955084323883,0.4780120253562927,
MAC005411,12,95,train,0.22481769323349,0.3555070459842682,0.22481769323349,0.4741494357585907,
MAC005411,13,95,train,0.22150461375713348,0.35227638483047485,0.22150461375713348,0.4706427752971649,
MAC005411,14,95,train,0.21828444302082062,0.34885868430137634,0.21828444302082062,0.46720921993255615,
MAC005411,15,95,train,0.21540339291095734,0.34652096033096313,0.21540339291095734,0.464115709066391,
MAC005411,16,95,train,0.21250756084918976,0.3438667058944702,0.21250756084918976,0.4609854221343994,
MAC005411,17,95,train,0.20955292880535126,0.3409917950630188,0.20955292880535126,0.457769513130188,
MAC005411,18,95,train,0.2068507820367813,0.33887431025505066,0.2068507820367813,0.4548085033893585,
MAC005411,19,95,train,0.20401360094547272,0.33647504448890686,0.20401360094547272,0.45167863368988037,
MAC005411,20,95,train,0.20102566480636597,0.3333199620246887,0.20102566480636597,0.4483588635921478,
MAC005411,21,95,train,0.19831961393356323,0.33080223202705383,0.19831961393356323,0.4453309178352356,
MAC005411,22,95,train,0.19542555510997772,0.3281098008155823,0.19542555510997772,0.4420696198940277,
MAC005411,23,95,train,0.19266334176063538,0.32558196783065796,0.19266334176063538,0.438934326171875,
MAC005411,24,95,train,0.18994013965129852,0.3229258358478546,0.18994013965129852,0.4358212351799011,
MAC005411,25,95,train,0.18731851875782013,0.32063230872154236,0.18731851875782013,0.43280309438705444,
MAC005411,26,95,train,0.1848870813846588,0.31834349036216736,0.1848870813846588,0.429984986782074,
MAC005411,27,95,train,0.1826658844947815,0.3163010776042938,0.1826658844947815,0.427394300699234,
MAC005411,28,95,train,0.18053211271762848,0.31397902965545654,0.18053211271762848,0.4248906970024109,
