MAC000361,6.648133,2.5357227
MAC002972,4.797011,3.041043
MAC000019,7.6654778,1.8944206
MAC003830,4.3811336,0.7630997
MAC002616,6.1845784,3.0003946
MAC003564,3.678522,0.6482285
MAC005272,2.6332333,0.6187257
MAC001273,6.0685554,3.4080484
MAC004482,5.0555334,2.146319
MAC001852,3.6977668,1.3945329
MAC000956,7.2498894,2.8500538
MAC000649,5.582234,1.4848261
MAC001992,7.0894227,1.9860338
MAC004849,5.1241107,1.2457864
MAC002375,6.2738667,2.6093273
MAC001345,3.5301225,0.86863697
MAC002036,4.878678,3.757755
MAC002715,4.3614,2.0819237
MAC005120,6.441312,1.5723511
MAC004483,7.6323004,4.1918664
MAC005030,6.2365675,1.2213081
MAC002803,8.378889,1.7235554
MAC004943,5.843511,2.8500073
MAC002661,2.454589,0.9599232
MAC001194,6.4535007,3.3678644
MAC002429,3.7284777,1.5442075
MAC003955,3.4970775,1.5373045
MAC002882,2.9468005,0.64547664
MAC001021,4.0661116,1.31856
MAC002784,8.892866,3.4380527
MAC005546,6.5663776,1.6964751
MAC003814,5.9945555,1.9503819
MAC000263,5.236944,0.9503109
MAC003971,7.1724563,2.3148687
MAC004927,7.993344,3.5326333
MAC003922,7.8194113,2.0459409
MAC005040,1.2414666,0.9969926
MAC001944,4.434445,1.5351719
MAC004302,5.2055554,1.4809428
MAC005033,1.5506889,1.0435652
MAC005114,5.559945,1.1103477
MAC001801,2.807078,3.3746955
MAC002850,3.8548887,1.1315081
MAC004975,3.9596446,2.1934443
MAC005519,4.347955,1.4029549
MAC001356,4.7507668,1.3041776
MAC002058,3.004789,1.384179
MAC004415,7.206877,1.9318118
MAC001193,9.428888,2.534386
MAC004440,4.500189,1.5062454
MAC000798,6.2621555,2.3530023
MAC000162,4.092322,2.343071
MAC004022,3.442733,2.6764135
MAC004492,6.956156,3.5498729
MAC004498,8.527477,5.261737
MAC004833,2.881111,1.5394168
MAC005177,8.256389,4.4695525
MAC002197,4.0639114,2.4002435
MAC001396,2.1718667,1.84076
MAC002543,2.307189,1.1599656
MAC004807,5.4367,0.89749944
MAC003943,2.8291888,1.9069152
MAC003359,5.4922338,1.0723703
MAC003327,2.4433222,2.7566419
MAC000531,8.814045,2.7118657
MAC000922,7.2812552,2.5197096
MAC001589,5.5011997,5.025949
MAC005339,3.0583334,0.95160586
MAC002177,5.835,0.8323477
MAC002875,5.0770664,1.6050308
MAC005304,2.803411,0.6552502
MAC002172,5.9753885,1.1662097
MAC003104,3.4244778,0.94792044
MAC001068,6.6561775,1.3231275
MAC003281,7.547656,6.216425
MAC001659,8.145022,1.7003955
MAC001218,1.2120668,2.1475582
MAC005317,4.0281224,2.8162832
MAC002107,4.8251004,1.4513475
MAC001106,3.4116113,0.7837219
MAC000316,4.0772557,2.0424066
MAC003866,4.831689,0.73297715
MAC004394,5.8186674,1.2823461
MAC002078,7.162233,2.1024227
MAC004891,6.476766,1.980363
MAC002066,6.246377,2.275431
MAC001261,2.6026332,0.6746382
MAC000228,6.6951776,2.1824725
MAC000200,4.6059775,1.3879746
MAC000926,4.2064886,0.9287467
MAC002308,4.2412667,0.92722315
MAC001375,3.430722,2.5797098
MAC000126,5.519233,2.0733464
MAC003031,1.2494,0.78011924
MAC005014,6.557111,1.2239294
MAC004297,3.9190776,3.2705238
MAC004830,2.3093219,0.41754985
MAC003404,6.316356,2.0828319
MAC005297,8.007966,1.8750718
MAC001568,6.5030103,1.2800483
MAC003105,5.7459664,0.7728876
MAC002987,5.9025335,2.5709898
MAC001406,7.9438,1.2676939
MAC001186,4.154267,0.98247176
MAC003970,3.947178,2.7542326
MAC004265,3.0545557,0.6290212
MAC004856,8.123489,1.7652544
MAC004694,4.427911,1.4070582
MAC001903,6.7693,1.1035764
MAC000400,4.0205226,1.6096172
MAC000029,3.1071222,1.1358564
MAC001018,3.9628,0.9003722
MAC002761,1.2476223,0.5748644
MAC001732,3.3373332,0.73380584
MAC005294,3.290956,0.93273383
MAC000712,4.2829113,0.8649113
MAC001637,6.3483777,1.5516596
MAC004143,6.6871,3.4514322
MAC003792,5.1409225,1.5673366
MAC003636,7.1366663,1.8635075
MAC003150,6.499189,2.3255682
MAC001759,1.4406333,0.3515847
MAC001388,4.1783442,0.68689144
MAC003248,5.405267,2.5223374
MAC003403,6.8562007,2.0662549
MAC000919,3.4888554,1.464641
MAC005192,5.080356,1.5207102
MAC003446,7.1203113,6.1375866
MAC004541,5.6656003,1.7476996
MAC002216,4.594611,0.8242636
MAC000740,7.5279894,2.04221
MAC005248,5.941022,4.145104
MAC002575,5.945555,1.1034155
MAC003936,6.4442883,2.4269984
MAC005176,3.3213663,2.0548067
MAC001280,3.0483334,1.7175015
MAC001241,5.849034,2.5458853
MAC005174,6.3164225,0.91311705
MAC002251,3.1417334,1.372186
MAC000091,7.5756335,2.3543344
MAC000149,2.1085,1.441682
MAC004602,4.828345,0.678179
MAC004804,7.4962,2.8864086
MAC002033,4.2425776,2.3105202
MAC002304,3.029089,1.1002412
MAC004534,3.4875445,0.6297892
MAC004327,7.9032784,2.3934605
MAC002435,9.646245,3.9562457
MAC004962,4.949156,0.9104807
MAC002250,3.2758892,0.53325665
MAC002905,1.6756334,0.51507354
MAC001503,4.5116887,0.8409629
MAC001412,6.818589,3.0724092
MAC004043,6.0514884,2.1640089
MAC003963,5.318711,1.7669388
MAC001890,5.2737665,2.564175
MAC003487,7.9785333,2.0419743
MAC002876,6.3704333,2.0282402
MAC001272,3.2552226,1.9060432
MAC000122,6.1424556,2.5156457
MAC002366,4.3445444,1.8290497
MAC000169,8.040111,3.3873818
MAC002258,1.2473667,0.507102
MAC000489,4.717456,2.9366071
MAC001779,6.281322,1.6026881
MAC001897,8.2309885,2.349518
MAC004601,8.604456,1.2497773
MAC003029,7.624255,1.5527002
MAC003500,4.1243443,2.9522073
MAC001191,7.665844,1.8007038
MAC002309,7.0606556,1.7831202
MAC001883,6.7233667,1.4831796
MAC002135,4.2098217,1.6103119
MAC001197,6.1481776,2.724949
MAC003287,7.0335665,2.2866995
MAC002186,4.282122,3.408314
MAC000568,7.183478,1.3962817
MAC001185,5.459756,2.0624702
MAC001243,8.5448,1.8000039
MAC004889,7.387678,1.9854085
MAC004591,2.872267,0.6650522
MAC003962,3.9582,1.6609434
MAC003857,5.801078,1.7737756
MAC000958,7.4810786,2.1588032
MAC001037,7.3269553,3.1025271
MAC001084,3.5649664,1.6810673
MAC004898,6.5959215,1.2265788
MAC001146,7.9603887,1.8935614
MAC003833,7.422167,2.600512
MAC000979,8.238833,1.8704783
MAC003700,3.8475556,0.56997097
MAC004342,4.356522,1.7023964
MAC002646,5.939055,1.0930408
MAC000933,6.7798,1.3587214
MAC002580,2.2309668,0.76198125
MAC004615,4.5195227,1.6627935
MAC000310,6.5559897,1.5435034
MAC003931,3.1253002,0.93187124
MAC000476,6.9048557,2.283806
MAC003091,7.6106563,1.6557547
MAC004776,3.6583893,1.045754
MAC004243,5.217167,2.7694206
MAC003918,9.043033,2.6237168
MAC000279,4.9941444,0.8548279
MAC002697,3.3561223,1.2362865
MAC002319,4.384689,0.7527742
MAC002636,4.1868553,1.3077945
MAC003552,7.6941786,1.9342903
MAC000734,8.30059,1.9080546
MAC002877,6.1973667,2.556863
MAC000190,8.085134,2.002008
MAC002160,5.2419996,4.393116
MAC005394,6.8344774,1.6587527
MAC000188,5.040289,0.9205969
MAC000864,8.866555,1.552935
MAC004402,5.5217333,2.8430226
MAC002274,7.8485665,1.4671267
MAC002858,1.7978222,0.9319127
MAC000717,4.5952663,1.1715661
MAC004784,3.6654778,2.0841026
MAC004211,8.6498,2.072524
MAC000539,1.4002666,1.3248818
MAC002364,4.3826556,0.62047887
MAC003767,8.101,3.236749
MAC002870,7.8718777,2.7449853
MAC004388,4.9922776,1.6622412
MAC005055,3.7724555,1.1009125
MAC002089,4.3971777,2.690859
MAC001900,12.076143,4.985149
MAC005405,2.1801665,1.5241611
MAC004096,5.328811,1.2536273
MAC004019,8.381333,1.5868202
MAC004516,1.9081334,0.83320475
MAC000423,3.1025999,0.6549182
MAC005153,3.7120554,0.7491761
MAC003084,5.1242447,1.0873493
MAC000936,5.218944,1.2944818
MAC003942,7.9915776,2.959683
MAC004352,4.1972556,1.839906
MAC003995,6.2773113,3.0377085
MAC003933,7.4743342,2.4299026
MAC001334,4.946511,1.7188863
MAC004113,6.459612,2.20057
MAC004081,8.694722,1.7735573
MAC002178,9.804511,2.1706808
MAC002892,10.958166,5.342943
MAC003871,3.3867667,1.0304483
MAC002196,3.5647888,1.9205362
MAC003635,3.090078,1.0560673
MAC002000,3.9470778,0.87077653
MAC002608,7.2167883,2.3996456
MAC001474,5.539011,1.1620408
MAC000485,4.226767,0.61469215
MAC004476,3.3855336,1.0473436
MAC004296,5.508411,1.08319
MAC003149,3.975733,1.8647295
MAC000435,6.5103774,1.2782601
MAC004528,8.004777,1.1943669
MAC002021,4.4156218,2.0751503
MAC004530,3.7545,1.3994652
MAC002333,3.9656663,1.9720381
MAC001321,5.5809226,2.8109891
MAC002674,2.655789,0.559677
MAC002716,5.6762,3.4692037
MAC001958,6.475421,2.0294611
MAC000496,4.1336336,1.3666415
MAC001259,4.5489445,1.1498653
MAC004594,6.1499443,1.7984035
MAC005128,4.284578,1.3114299
MAC000380,3.4035,0.8750199
MAC002565,7.750689,2.084752
MAC001176,3.9785776,1.0823019
MAC003282,9.588612,3.4838343
MAC004539,5.474955,1.0107486
MAC003310,5.7715893,1.3134869
MAC003030,3.158711,0.58158594
MAC001810,6.8315334,3.418854
MAC004619,8.449422,3.001342
MAC004185,5.0231667,0.9880289
MAC004963,3.5338888,1.0670466
MAC001444,6.4244776,1.5680823
MAC004045,10.462389,4.1351094
MAC005463,6.0005884,2.1679504
MAC004416,6.4272556,1.5296537
MAC001845,5.344489,2.3682985
MAC000269,3.0294335,1.2920953
MAC000368,2.138811,1.2235727
MAC000637,4.1650114,1.2749318
MAC002434,5.7268553,4.7030325
MAC005372,8.224444,1.3196447
MAC003382,5.942788,2.1168988
MAC000020,7.7024775,2.1776223
MAC004088,6.5839887,1.7062045
MAC001433,10.223345,3.7360935
MAC000645,4.4441557,1.6756438
MAC000962,6.031578,0.92500776
MAC000324,3.9169111,1.4665506
MAC005436,6.669633,2.7627404
MAC000601,5.345234,0.9499025
MAC000793,5.1070666,1.8169185
MAC002904,5.870634,0.92614937
MAC002736,3.0030222,1.5440483
MAC001501,6.858311,1.6499248
MAC002047,6.771544,1.8810774
MAC001277,5.1346555,2.3291495
MAC003529,6.5293775,1.6523149
MAC002506,8.556977,2.6535637
MAC001888,4.713455,1.859844
MAC000874,4.371622,2.260127
MAC000971,3.8439114,1.3103664
MAC004259,5.5333667,1.5079324
MAC004145,8.092667,1.2166294
MAC001144,7.5989895,2.3489556
MAC004816,3.1747334,1.1780286
MAC005365,12.227388,6.1561046
MAC001960,4.986467,1.5645473
MAC001149,4.8515887,1.0037519
MAC004740,7.7463555,2.592379
MAC004154,3.6207557,1.3964388
MAC002513,4.791778,3.2900681
MAC004572,7.4402776,3.2093763
MAC001199,4.171422,1.4487438
MAC003586,6.0177774,1.6350962
MAC003377,7.244388,1.1519997
MAC004373,5.0263443,2.6149902
MAC003966,6.5221667,1.8617135
MAC003205,4.313889,1.5778512
MAC001368,4.934511,1.1215426
MAC004101,3.656789,1.9119616
MAC002285,6.715544,3.4990366
MAC005410,5.154678,1.9037533
MAC000004,1.7350444,0.20610483
MAC002276,5.201478,1.0556668
MAC000786,6.9898553,1.7162381
MAC004820,5.8811994,1.0843217
MAC004251,3.9796224,0.74719435
MAC004625,2.5085557,0.7387287
MAC000871,3.356733,1.0285373
MAC001204,2.1503334,2.640795
MAC002981,6.7159667,2.2999432
MAC000459,7.5406995,1.7636819
MAC003923,8.469688,1.7883115
MAC004938,5.5350885,2.0890322
MAC004473,6.6918783,2.8101184
MAC002788,3.3229332,1.110631
MAC001999,6.8464227,2.167022
MAC003367,4.657544,1.5022644
MAC000430,4.725522,1.6871095
MAC003921,3.348211,0.6555359
MAC003415,4.9822,1.7871459
MAC002065,5.8229775,4.2133718
MAC001481,7.677233,2.213634
MAC002189,8.034256,2.1512194
MAC003258,4.555211,2.3043659
MAC002257,4.2244887,1.1854712
MAC002779,3.6225,0.6357513
MAC001086,9.421423,2.6421123
MAC000282,6.4016113,1.992857
MAC002696,2.602378,0.9788712
MAC001349,1.3002555,0.20234919
MAC004644,6.647567,1.6640306
MAC002124,2.358489,0.41506574
MAC002198,7.3497443,1.6339912
MAC002206,4.688678,1.2346978
MAC001742,10.305088,2.9867544
MAC004951,3.2154999,0.5399635
MAC000233,2.9306667,2.8832517
MAC001615,4.3012667,2.4051297
MAC005400,5.7889996,4.4390807
MAC005313,1.1191334,0.82612836
MAC001884,4.2271113,0.9362719
MAC001173,4.9601445,1.596783
MAC001881,7.8695,2.6926785
MAC000424,7.2939,1.4122381
MAC001972,3.0833108,3.0378437
MAC000870,3.4512448,0.81374913
MAC003373,2.385811,0.618363
MAC003702,9.103223,2.9204016
MAC001276,13.677379,4.8072577
MAC003806,8.115012,3.533495
MAC001817,5.223244,1.5094789
MAC003079,5.5365334,1.345954
MAC003996,2.2482445,0.8472157
MAC002733,5.6313,1.3644534
MAC000442,6.1987324,1.8038808
MAC002857,5.809011,2.1054533
MAC001153,6.330088,1.3662614
MAC000928,7.847956,3.7099829
MAC003885,4.7520666,1.1089226
MAC004442,3.1218,0.9612946
MAC001963,4.7711773,1.9546181
MAC004924,6.290566,1.7668262
MAC000909,6.3689885,1.5210515
MAC003600,3.8441556,0.9231415
MAC005332,6.885289,2.0389464
MAC000745,2.7691112,1.4464903
MAC001808,3.2421556,0.84331536
MAC001216,7.0438776,1.3518864
MAC001543,7.0869675,1.668376
MAC000701,8.573812,1.9452684
MAC001127,12.2906885,3.7631872
MAC000662,7.111567,3.5232565
MAC004387,5.430989,1.8721055
MAC000905,8.38419,2.6155453
MAC003008,6.5512214,1.4260672
MAC002964,5.6278667,0.98108226
MAC004583,3.0709999,1.1823596
MAC004097,4.415578,1.2746868
MAC002091,4.074333,1.8611058
MAC005462,5.0691442,2.0381808
MAC001316,5.1212997,1.9994588
MAC001616,6.8829665,1.3711014
MAC001226,8.778778,4.9922748
MAC005135,7.3970895,2.541153
MAC000852,3.8435333,1.6202811
MAC005481,5.9984217,1.0122285
MAC004382,5.96339,0.8748989
MAC000518,6.628211,2.3488367
MAC000695,2.2749,1.4447408
MAC002911,1.7037778,1.5641501
MAC002245,7.6200557,2.8107781
MAC003077,5.5649333,1.1964006
MAC003864,10.217089,3.0430257
MAC002142,6.4444113,1.4644605
MAC002417,1.9286664,0.45437884
MAC004957,3.0279002,1.6476606
MAC002532,6.425656,2.0325294
MAC003392,5.1655335,1.7411268
MAC003883,4.4362335,0.9103747
MAC004174,3.9963336,1.9972235
MAC002977,3.2012336,3.1625013
MAC005232,3.148011,1.8811061
MAC005383,6.1748996,0.9697873
MAC000973,3.9538002,1.3167964
MAC005503,6.7329774,1.8517052
MAC002331,4.799433,1.3160677
MAC002530,1.6285111,2.168154
MAC004678,4.3758116,0.7607192
MAC005419,3.3710442,1.4162068
MAC000746,8.072377,2.107982
MAC000543,4.2174444,1.1472427
MAC005010,2.7529554,1.5539569
MAC004508,5.3185444,1.4482449
MAC004864,7.547733,2.1027956
MAC002656,5.939734,2.161076
MAC004098,4.1162114,0.77402616
MAC001035,8.040422,3.8959215
MAC000407,3.4131222,1.0138135
MAC001389,1.7540334,0.41504958
MAC000403,7.4879885,1.9736452
MAC001002,1.8278334,0.30175933
MAC001268,3.0202775,0.5450494
MAC000167,10.707666,4.3689466
MAC003620,1.7673445,2.2739434
MAC001872,2.5228446,0.781192
MAC000036,2.634622,1.3431802
MAC003494,5.4339337,1.2267457
MAC005004,3.4086776,1.4243627
MAC000869,4.7848,1.1476597
MAC002095,8.831233,2.6932774
MAC001017,4.2938333,0.6655096
MAC002103,9.353911,2.9064424
MAC002988,7.114033,2.549138
MAC002460,3.5522892,0.67526734
MAC004791,6.876267,1.8181615
MAC001785,7.908111,1.9692234
MAC000258,8.794245,1.4183035
MAC000092,3.8886445,1.5253599
MAC004982,3.3421888,5.4327164
MAC001483,2.9955444,1.1026622
MAC001019,3.5243335,0.6262332
MAC004520,1.5058557,0.48336574
MAC000168,2.3387556,1.5120568
MAC003516,4.493756,1.8280013
MAC004986,6.6218553,4.2593436
MAC004973,8.885888,3.6069248
MAC003087,3.923311,1.573452
MAC000782,15.1514435,4.093984
MAC001990,6.964389,2.173658
MAC004377,4.630711,1.9920048
MAC003010,2.3408,1.8504119
MAC000727,7.065211,1.0232669
MAC004201,4.542322,0.7884673
MAC000744,6.2230663,2.0052812
MAC002067,3.992933,1.1236287
MAC001063,7.646711,2.0353446
MAC005525,3.9873111,0.8363087
MAC001293,2.201567,0.83634317
MAC000043,3.1249886,1.0391701
MAC005024,5.705844,1.6927644
MAC002419,6.835189,2.2338977
MAC004156,6.6550226,1.2204393
MAC004800,5.234911,1.2517375
MAC002831,5.2615223,2.5494962
MAC004220,8.5113325,3.5207624
MAC004792,5.0547442,1.4958202
MAC000334,3.5141222,0.91324997
MAC002762,3.5893223,0.9744422
MAC002284,3.380311,0.57110995
MAC001088,3.7489667,0.67306566
MAC000411,4.389456,0.6588669
MAC001504,3.3159556,1.1638242
MAC004834,3.6308556,0.66992295
MAC002729,6.366477,1.8709159
MAC004634,6.0637107,3.0288496
MAC004090,5.093033,1.7748792
MAC002651,3.4203444,4.0828147
MAC004617,8.565377,2.7514915
MAC002525,7.6457443,2.5618584
MAC003542,3.898922,0.6343017
MAC002866,5.5698557,2.0092785
MAC004176,4.3785443,1.6193922
MAC002619,3.4570441,0.81282204
MAC000213,7.443822,1.6855627
MAC004110,2.5654333,0.74697393
MAC000771,7.207666,1.3963107
MAC001829,14.321266,3.564708
MAC002681,4.301422,1.0225484
MAC000215,5.8116226,1.0792825
MAC002888,3.3415222,3.077361
MAC005109,3.3618777,0.7704031
MAC003565,8.081289,1.9255161
MAC005289,2.7986221,0.9975305
MAC004489,7.0303106,1.5665518
MAC005540,4.4471,1.4235516
MAC005486,1.6404,1.7102283
MAC003880,7.5522,2.1729176
MAC000752,2.8351777,0.80673087
MAC000800,11.0278,2.6905322
MAC002921,4.4445667,1.5058274
MAC004935,4.273311,1.5711079
MAC003412,8.6885,1.965176
MAC001041,7.546755,2.1167078
MAC004413,3.387844,0.8587345
MAC004745,4.2659,0.63908577
MAC003546,2.8066556,0.6640411
MAC001804,3.1355224,0.8301774
MAC002789,5.709267,1.8710959
MAC004747,4.702633,4.0088406
MAC004517,4.350278,1.6726506
MAC003739,5.747633,3.5667355
MAC001585,10.058956,2.9741142
MAC001163,7.7862887,2.097211
MAC002237,3.3493667,0.41202924
