MAC000203,1,95,systrain,1105828,1105828,3303652000
MAC000203,2,95,systrain,1105828,1105828,3303652000
MAC000203,3,95,systrain,1105828,1105828,3303652000
MAC000203,4,95,systrain,1105828,1105828,3303652000
MAC000203,5,95,systrain,1105828,1105828,3303652000
MAC000203,6,95,systrain,1105828,1105828,3303652000
MAC000203,7,95,systrain,1105828,1105828,3303652000
MAC000203,8,95,systrain,1105828,1105828,3303652000
MAC000203,9,95,systrain,1105828,1105828,3303652000
MAC000203,10,95,systrain,1105828,1105828,3303652000
MAC000203,11,95,systrain,1105828,1105828,3303652000
MAC000203,12,95,systrain,1105828,1105828,3303652000
MAC000203,13,95,systrain,1105828,1105828,3303652000
MAC000203,14,95,systrain,1105828,1105828,3303652000
MAC000203,15,95,systrain,1105828,1105828,3303652000
MAC000203,16,95,systrain,1105828,1105828,3303652000
MAC000203,17,95,systrain,1105828,1105828,3303652000
MAC000203,18,95,systrain,1105828,1105828,3303652000
MAC000203,19,95,systrain,1105828,1105828,3303652000
MAC000203,20,95,systrain,1105828,1105828,3303652000
MAC000203,21,95,systrain,1105828,1105828,3303652000
MAC000203,22,95,systrain,1105828,1105828,3303652000
MAC000203,23,95,systrain,1105828,1105828,3303652000
MAC000203,24,95,systrain,1105828,1105828,3303652000
MAC000203,25,95,systrain,1105828,1105828,3303652000
MAC000203,26,95,systrain,1105828,1105828,3303652000
MAC000203,27,95,systrain,1105828,1105828,3303652000
MAC000203,28,95,systrain,1105828,1105828,3303652000
MAC000203,29,95,systrain,1105828,1105828,3303652000
MAC000203,30,95,systrain,1105828,1105828,3303652000
MAC000203,31,95,systrain,1105828,1105828,3303652000
MAC000203,32,95,systrain,1105828,1105828,3303652000
MAC000203,33,95,systrain,1105828,1105828,3303652000
MAC000203,34,95,systrain,1105828,1105828,3303652000
MAC000203,35,95,systrain,1105828,1105828,3303652000
MAC000203,36,95,systrain,1105828,1105828,3303652000
MAC000203,37,95,systrain,1105828,1105828,3303652000
MAC000203,38,95,systrain,1105828,1105828,3303652000
MAC000203,39,95,systrain,1105828,1105828,3303652000
MAC000203,40,95,systrain,1105828,1105828,3303652000
MAC000203,41,95,systrain,1105828,1105828,3303652000
MAC000203,42,95,systrain,1105828,1105828,3303652000
MAC000203,43,95,systrain,1105828,1105828,3303652000
MAC000203,44,95,systrain,1105828,1105828,3303652000
MAC000203,45,95,systrain,1105828,1105828,3303652000
MAC000203,46,95,systrain,1105828,1105828,3303652000
MAC000203,47,95,systrain,1105828,1105828,3303652000
MAC000203,48,95,systrain,1105828,1105828,3303652000
MAC000203,49,95,systrain,1105828,1105828,3303652000
MAC000203,50,95,systrain,1105828,1105828,3303652000
MAC000203,51,95,systrain,1105828,1105828,3303652000
MAC000203,52,95,systrain,1105828,1105828,3303652000
MAC000203,53,95,systrain,1105828,1105828,3303652000
MAC000203,54,95,systrain,1105828,1105828,3303652000
MAC000203,55,95,systrain,1105828,1105828,3303652000
MAC000203,56,95,systrain,1105828,1105828,3303652000
MAC000203,57,95,systrain,1105828,1105828,3303652000
MAC000203,58,95,systrain,1105828,1105828,3303652000
MAC000203,59,95,systrain,1105828,1105828,3303652000
MAC000203,60,95,systrain,1105828,1105828,3303652000
MAC000203,61,95,systrain,1105828,1105828,3303652000
MAC000203,62,95,systrain,1105828,1105828,3303652000
MAC000203,63,95,systrain,1105828,1105828,3303652000
MAC000203,64,95,systrain,1105828,1105828,3303652000
MAC000203,65,95,systrain,1105828,1105828,3303652000
MAC000203,66,95,systrain,1105828,1105828,3303652000
MAC000203,67,95,systrain,1105828,1105828,3303652000
MAC000203,68,95,systrain,1105828,1105828,3303652000
MAC000203,69,95,systrain,1105828,1105828,3303652000
MAC000203,70,95,systrain,1105828,1105828,3303652000
MAC000203,71,95,systrain,1105828,1105828,3303652000
MAC000203,72,95,systrain,1105828,1105828,3303652000
MAC000203,73,95,systrain,1105828,1105828,3303652000
MAC000203,74,95,systrain,1105828,1105828,3303652000
MAC000203,75,95,systrain,1105828,1105828,3303652000
MAC000203,76,95,systrain,1105828,1105828,3303652000
MAC000203,77,95,systrain,1105828,1105828,3303652000
MAC000203,78,95,systrain,1105828,1105828,3303652000
MAC000203,79,95,systrain,1105828,1105828,3303652000
MAC000203,80,95,systrain,1105828,1105828,3303652000
MAC000203,81,95,systrain,1105828,1105828,3303652000
MAC000203,82,95,systrain,1105828,1105828,3303652000
MAC000203,83,95,systrain,1105828,1105828,3303652000
MAC000203,84,95,systrain,1105828,1105828,3303652000
MAC000203,85,95,systrain,1105828,1105828,3303652000
MAC000203,86,95,systrain,1105828,1105828,3303652000
MAC000203,87,95,systrain,1105828,1105828,3303652000
MAC000203,88,95,systrain,1105828,1105828,3303652000
MAC000203,89,95,systrain,1105828,1105828,3303652000
MAC000203,90,95,systrain,1105828,1105828,3303652000
MAC000203,91,95,systrain,1105828,1105828,3303652000
MAC000203,92,95,systrain,1105828,1105828,3303652000
MAC000203,93,95,systrain,1105828,1105828,3303652000
MAC000203,94,95,systrain,1105828,1105828,3303652000
MAC000203,95,95,systrain,1105828,1105828,3303652000
MAC000203,96,95,systrain,1105828,1105828,3303652000
MAC000203,97,95,systrain,1105828,1105828,3303652000
MAC000203,98,95,systrain,1105828,1105828,3303652000
MAC000203,99,95,systrain,1105828,1105828,3303652000
MAC000203,100,95,systrain,1105828,1105828,3303652000
