client_id,round_number,num_samples,set,loss,MAE,MSE,RMSE,pred
MAC000215,0,95,train,1.0724245309829712,0.8730114102363586,1.0724245309829712,1.0355793237686157,
MAC000215,1,95,train,0.2990257740020752,0.4318757951259613,0.2990257740020752,0.5468325018882751,
MAC000215,2,95,train,0.2830686867237091,0.421792209148407,0.2830686867237091,0.5320420265197754,
MAC000215,3,95,train,0.27651312947273254,0.41739621758461,0.27651312947273254,0.5258451700210571,
MAC000215,4,95,train,0.270953893661499,0.4135624170303345,0.270953893661499,0.5205323100090027,
MAC000215,5,95,train,0.26607048511505127,0.4100993573665619,0.26607048511505127,0.5158202052116394,
MAC000215,6,95,train,0.26208531856536865,0.4072636067867279,0.26208531856536865,0.5119426846504211,
MAC000215,7,95,train,0.2592223882675171,0.40518805384635925,0.2592223882675171,0.5091388821601868,
MAC000215,8,95,train,0.25667598843574524,0.4034571647644043,0.25667598843574524,0.5066320300102234,
MAC000215,9,95,train,0.25427672266960144,0.4017416834831238,0.25427672266960144,0.5042585730552673,
MAC000215,10,95,train,0.25214335322380066,0.4000733494758606,0.25214335322380066,0.5021387934684753,
MAC000215,11,95,train,0.25021183490753174,0.39845800399780273,0.25021183490753174,0.500211775302887,
MAC000215,12,95,train,0.24845783412456512,0.39699065685272217,0.24845783412456512,0.4984554350376129,
MAC000215,13,95,train,0.24652785062789917,0.3955223858356476,0.24652785062789917,0.4965157210826874,
MAC000215,14,95,train,0.24454239010810852,0.39404532313346863,0.24454239010810852,0.49451228976249695,
MAC000215,15,95,train,0.2432129681110382,0.3929102122783661,0.2432129681110382,0.4931662678718567,
MAC000215,16,95,train,0.2415052205324173,0.39158397912979126,0.2415052205324173,0.4914318025112152,
MAC000215,17,95,train,0.23979425430297852,0.39021506905555725,0.23979425430297852,0.4896879196166992,
MAC000215,18,95,train,0.23834028840065002,0.38918277621269226,0.23834028840065002,0.4882010817527771,
MAC000215,19,95,train,0.23728860914707184,0.3882836699485779,0.23728860914707184,0.4871227741241455,
MAC000215,20,95,train,0.2357783317565918,0.38713526725769043,0.2357783317565918,0.48557010293006897,
MAC000215,21,95,train,0.23430849611759186,0.38631823658943176,0.23430849611759186,0.48405423760414124,
MAC000215,22,95,train,0.23317913711071014,0.3857325613498688,0.23317913711071014,0.48288625478744507,
MAC000215,23,95,train,0.23216219246387482,0.38507190346717834,0.23216219246387482,0.4818321168422699,
MAC000215,24,95,train,0.2311493307352066,0.3844146430492401,0.2311493307352066,0.4807799160480499,
MAC000215,25,95,train,0.22990286350250244,0.3837597370147705,0.22990286350250244,0.47948187589645386,
MAC000215,26,95,train,0.22916272282600403,0.3829661011695862,0.22916272282600403,0.4787094295024872,
MAC000215,27,95,train,0.22879630327224731,0.38278326392173767,0.22879630327224731,0.47832655906677246,
MAC000215,28,95,train,0.22784675657749176,0.3820233941078186,0.22784675657749176,0.4773329496383667,
MAC000215,29,95,train,0.2270975559949875,0.38161230087280273,0.2270975559949875,0.4765475392341614,
MAC000215,30,95,train,0.2267991602420807,0.3814256191253662,0.2267991602420807,0.4762343466281891,
MAC000215,31,95,train,0.22671306133270264,0.3814984858036041,0.22671306133270264,0.4761439561843872,
MAC000215,32,95,train,0.22559282183647156,0.38077661395072937,0.22559282183647156,0.4749661386013031,
MAC000215,33,95,train,0.2249251902103424,0.38048163056373596,0.2249251902103424,0.4742627739906311,
MAC000215,34,95,train,0.22436341643333435,0.380057156085968,0.22436341643333435,0.4736701548099518,
MAC000215,35,95,train,0.2238311767578125,0.37977588176727295,0.2238311767578125,0.4731079936027527,
MAC000215,36,95,train,0.22300344705581665,0.37926366925239563,0.22300344705581665,0.4722324013710022,
MAC000215,37,95,train,0.22181560099124908,0.3781794607639313,0.22181560099124908,0.47097304463386536,
MAC000215,38,95,train,0.2220958173274994,0.3783833682537079,0.2220958173274994,0.47127044200897217,
MAC000215,39,95,train,0.22143051028251648,0.3778650164604187,0.22143051028251648,0.4705640375614166,
MAC000215,40,95,train,0.22016437351703644,0.37660446763038635,0.22016437351703644,0.4692167639732361,
MAC000215,41,95,train,0.2197335809469223,0.3763349950313568,0.2197335809469223,0.4687574803829193,
MAC000215,42,95,train,0.2197258472442627,0.37634649872779846,0.2197258472442627,0.4687492251396179,
MAC000215,43,95,train,0.2185399979352951,0.37535473704338074,0.2185399979352951,0.46748262643814087,
MAC000215,44,95,train,0.21757662296295166,0.3746456205844879,0.21757662296295166,0.46645110845565796,
MAC000215,45,95,train,0.21683309972286224,0.37410810589790344,0.21683309972286224,0.4656534194946289,
MAC000215,46,95,train,0.21618956327438354,0.3735821545124054,0.21618956327438354,0.4649618864059448,
MAC000215,47,95,train,0.21534167230129242,0.37290751934051514,0.21534167230129242,0.46404922008514404,
MAC000215,48,95,train,0.21404674649238586,0.3718999922275543,0.21404674649238586,0.4626518487930298,
MAC000215,49,95,train,0.21370066702365875,0.371408075094223,0.21370066702365875,0.46227768063545227,
MAC000215,50,95,train,0.2131452113389969,0.3709881007671356,0.2131452113389969,0.4616765081882477,
MAC000215,51,95,train,0.2119542360305786,0.3698023855686188,0.2119542360305786,0.46038487553596497,
MAC000215,52,95,train,0.2111562043428421,0.36917778849601746,0.2111562043428421,0.45951735973358154,
MAC000215,53,95,train,0.21047405898571014,0.36858078837394714,0.21047405898571014,0.45877450704574585,
MAC000215,54,95,train,0.20991717278957367,0.36820781230926514,0.20991717278957367,0.4581671953201294,
MAC000215,55,95,train,0.2085787057876587,0.36708056926727295,0.2085787057876587,0.45670416951179504,
MAC000215,56,95,train,0.20751483738422394,0.36628133058547974,0.20751483738422394,0.45553797483444214,
MAC000215,57,95,train,0.20677125453948975,0.3655773997306824,0.20677125453948975,0.454721063375473,
MAC000215,58,95,train,0.20574145019054413,0.364706814289093,0.20574145019054413,0.4535873234272003,
MAC000215,59,95,train,0.20459231734275818,0.3637104630470276,0.20459231734275818,0.45231881737709045,
MAC000215,60,95,train,0.2034820020198822,0.3625408709049225,0.2034820020198822,0.4510897994041443,
MAC000215,61,95,train,0.2031087726354599,0.3621506989002228,0.2031087726354599,0.450675904750824,
MAC000215,62,95,train,0.20214171707630157,0.36127981543540955,0.20214171707630157,0.4496017396450043,
MAC000215,63,95,train,0.2009250819683075,0.3598897159099579,0.2009250819683075,0.44824668765068054,
MAC000215,64,95,train,0.20009319484233856,0.3591669201850891,0.20009319484233856,0.44731777906417847,
MAC000215,65,95,train,0.1994837373495102,0.3585970401763916,0.1994837373495102,0.44663602113723755,
MAC000215,66,95,train,0.1982557475566864,0.35746410489082336,0.1982557475566864,0.4452591836452484,
MAC000215,67,95,train,0.19717255234718323,0.35655003786087036,0.19717255234718323,0.4440411627292633,
MAC000215,68,95,train,0.19619213044643402,0.3556678891181946,0.19619213044643402,0.4429357945919037,
MAC000215,69,95,train,0.19538278877735138,0.35490185022354126,0.19538278877735138,0.4420212507247925,
MAC000215,70,95,train,0.1943972259759903,0.3539028763771057,0.1943972259759903,0.44090500473976135,
MAC000215,71,95,train,0.19315509498119354,0.35272231698036194,0.19315509498119354,0.43949413299560547,
MAC000215,72,95,train,0.1927412897348404,0.3521338701248169,0.1927412897348404,0.43902310729026794,
MAC000215,73,95,train,0.19202479720115662,0.35148194432258606,0.19202479720115662,0.43820634484291077,
MAC000215,74,95,train,0.19102363288402557,0.35037291049957275,0.19102363288402557,0.43706250190734863,
MAC000215,75,95,train,0.19020897150039673,0.34948235750198364,0.19020897150039673,0.43612954020500183,
MAC000215,76,95,train,0.18955287337303162,0.3487086296081543,0.18955287337303162,0.43537670373916626,
MAC000215,77,95,train,0.18903031945228577,0.34824687242507935,0.18903031945228577,0.4347761571407318,
MAC000215,78,95,train,0.18801681697368622,0.34709933400154114,0.18801681697368622,0.4336090683937073,
MAC000215,79,95,train,0.18717889487743378,0.34620389342308044,0.18717889487743378,0.43264177441596985,
MAC000215,80,95,train,0.1866951435804367,0.3455102741718292,0.1866951435804367,0.43208232522010803,
MAC000215,81,95,train,0.18591292202472687,0.3445442020893097,0.18591292202472687,0.43117621541023254,
MAC000215,82,95,train,0.18502925336360931,0.34372764825820923,0.18502925336360931,0.43015027046203613,
MAC000215,83,95,train,0.18448805809020996,0.342933714389801,0.18448805809020996,0.42952072620391846,
MAC000215,84,95,train,0.18431562185287476,0.34253188967704773,0.18431562185287476,0.42931994795799255,
MAC000215,85,95,train,0.18370944261550903,0.3419286012649536,0.18370944261550903,0.4286133944988251,
MAC000215,86,95,train,0.1830180138349533,0.3409106433391571,0.1830180138349533,0.4278060495853424,
MAC000215,87,95,train,0.18245239555835724,0.34026333689689636,0.18245239555835724,0.42714446783065796,
MAC000215,88,95,train,0.18217983841896057,0.3400128185749054,0.18217983841896057,0.42682531476020813,
MAC000215,89,95,train,0.1814572811126709,0.3392510712146759,0.1814572811126709,0.42597803473472595,
