client_id,round_number,num_samples,set,loss,MAE,MSE,RMSE,pred
MAC000062,0,95,train,1.0471538305282593,0.8085622787475586,1.0471538305282593,1.0233052968978882,
MAC000062,1,95,train,0.3582807779312134,0.42144399881362915,0.3582807779312134,0.5985655784606934,
MAC000062,2,95,train,0.3534143567085266,0.4215511381626129,0.3534143567085266,0.594486653804779,
MAC000062,3,95,train,0.3489830493927002,0.4188089072704315,0.3489830493927002,0.5907478928565979,
MAC000062,4,95,train,0.34448957443237305,0.41566169261932373,0.34448957443237305,0.586932361125946,
MAC000062,5,95,train,0.3400285542011261,0.41289886832237244,0.3400285542011261,0.5831196904182434,
MAC000062,6,95,train,0.33558204770088196,0.41023537516593933,0.33558204770088196,0.5792944431304932,
MAC000062,7,95,train,0.3313409686088562,0.4079839289188385,0.3313409686088562,0.5756222605705261,
MAC000062,8,95,train,0.32733771204948425,0.4065116047859192,0.32733771204948425,0.5721343755722046,
MAC000062,9,95,train,0.3236556053161621,0.4049692153930664,0.3236556053161621,0.5689073801040649,
MAC000062,10,95,train,0.32032597064971924,0.4038744568824768,0.32032597064971924,0.5659734606742859,
MAC000062,11,95,train,0.3173738420009613,0.40283292531967163,0.3173738420009613,0.5633594393730164,
MAC000062,12,95,train,0.31469422578811646,0.40176770091056824,0.31469422578811646,0.5609761476516724,
MAC000062,13,95,train,0.31231606006622314,0.40090444684028625,0.31231606006622314,0.5588524341583252,
MAC000062,14,95,train,0.31015023589134216,0.3997027575969696,0.31015023589134216,0.5569113492965698,
MAC000062,15,95,train,0.3081735372543335,0.3987051248550415,0.3081735372543335,0.5551338195800781,
MAC000062,16,95,train,0.30632564425468445,0.3978825509548187,0.30632564425468445,0.5534669160842896,
MAC000062,17,95,train,0.30456385016441345,0.3970661461353302,0.30456385016441345,0.5518730282783508,
MAC000062,18,95,train,0.3028693199157715,0.3964817225933075,0.3028693199157715,0.5503356456756592,
MAC000062,19,95,train,0.30125483870506287,0.39574286341667175,0.30125483870506287,0.548866868019104,
MAC000062,20,95,train,0.2996218502521515,0.39524322748184204,0.2996218502521515,0.5473772287368774,
MAC000062,21,95,train,0.298054575920105,0.3946598172187805,0.298054575920105,0.5459437370300293,
MAC000062,22,95,train,0.2964930832386017,0.39412420988082886,0.2964930832386017,0.5445117950439453,
MAC000062,23,95,train,0.2949014902114868,0.39359185099601746,0.2949014902114868,0.5430483222007751,
