MAC004866,1,95,systrain,1105828,1105828,3303652000
MAC004866,2,95,systrain,1105828,1105828,3303652000
MAC004866,3,95,systrain,1105828,1105828,3303652000
MAC004866,4,95,systrain,1105828,1105828,3303652000
MAC004866,5,95,systrain,1105828,1105828,3303652000
MAC004866,6,95,systrain,1105828,1105828,3303652000
MAC004866,7,95,systrain,1105828,1105828,3303652000
MAC004866,8,95,systrain,1105828,1105828,3303652000
MAC004866,9,95,systrain,1105828,1105828,3303652000
MAC004866,10,95,systrain,1105828,1105828,3303652000
MAC004866,11,95,systrain,1105828,1105828,3303652000
MAC004866,12,95,systrain,1105828,1105828,3303652000
MAC004866,13,95,systrain,1105828,1105828,3303652000
MAC004866,14,95,systrain,1105828,1105828,3303652000
MAC004866,15,95,systrain,1105828,1105828,3303652000
MAC004866,16,95,systrain,1105828,1105828,3303652000
MAC004866,17,95,systrain,1105828,1105828,3303652000
MAC004866,18,95,systrain,1105828,1105828,3303652000
MAC004866,19,95,systrain,1105828,1105828,3303652000
MAC004866,20,95,systrain,1105828,1105828,3303652000
MAC004866,21,95,systrain,1105828,1105828,3303652000
MAC004866,22,95,systrain,1105828,1105828,3303652000
MAC004866,23,95,systrain,1105828,1105828,3303652000
MAC004866,24,95,systrain,1105828,1105828,3303652000
MAC004866,25,95,systrain,1105828,1105828,3303652000
MAC004866,26,95,systrain,1105828,1105828,3303652000
MAC004866,27,95,systrain,1105828,1105828,3303652000
MAC004866,28,95,systrain,1105828,1105828,3303652000
MAC004866,29,95,systrain,1105828,1105828,3303652000
MAC004866,30,95,systrain,1105828,1105828,3303652000
MAC004866,31,95,systrain,1105828,1105828,3303652000
MAC004866,32,95,systrain,1105828,1105828,3303652000
MAC004866,33,95,systrain,1105828,1105828,3303652000
MAC004866,34,95,systrain,1105828,1105828,3303652000
MAC004866,35,95,systrain,1105828,1105828,3303652000
MAC004866,36,95,systrain,1105828,1105828,3303652000
MAC004866,37,95,systrain,1105828,1105828,3303652000
MAC004866,38,95,systrain,1105828,1105828,3303652000
MAC004866,39,95,systrain,1105828,1105828,3303652000
MAC004866,40,95,systrain,1105828,1105828,3303652000
MAC004866,41,95,systrain,1105828,1105828,3303652000
MAC004866,42,95,systrain,1105828,1105828,3303652000
MAC004866,43,95,systrain,1105828,1105828,3303652000
MAC004866,44,95,systrain,1105828,1105828,3303652000
MAC004866,45,95,systrain,1105828,1105828,3303652000
MAC004866,46,95,systrain,1105828,1105828,3303652000
MAC004866,47,95,systrain,1105828,1105828,3303652000
MAC004866,48,95,systrain,1105828,1105828,3303652000
MAC004866,49,95,systrain,1105828,1105828,3303652000
MAC004866,50,95,systrain,1105828,1105828,3303652000
MAC004866,51,95,systrain,1105828,1105828,3303652000
MAC004866,52,95,systrain,1105828,1105828,3303652000
MAC004866,53,95,systrain,1105828,1105828,3303652000
MAC004866,54,95,systrain,1105828,1105828,3303652000
MAC004866,55,95,systrain,1105828,1105828,3303652000
MAC004866,56,95,systrain,1105828,1105828,3303652000
MAC004866,57,95,systrain,1105828,1105828,3303652000
MAC004866,58,95,systrain,1105828,1105828,3303652000
MAC004866,59,95,systrain,1105828,1105828,3303652000
MAC004866,60,95,systrain,1105828,1105828,3303652000
MAC004866,61,95,systrain,1105828,1105828,3303652000
MAC004866,62,95,systrain,1105828,1105828,3303652000
MAC004866,63,95,systrain,1105828,1105828,3303652000
MAC004866,64,95,systrain,1105828,1105828,3303652000
MAC004866,65,95,systrain,1105828,1105828,3303652000
MAC004866,66,95,systrain,1105828,1105828,3303652000
MAC004866,67,95,systrain,1105828,1105828,3303652000
MAC004866,68,95,systrain,1105828,1105828,3303652000
MAC004866,69,95,systrain,1105828,1105828,3303652000
MAC004866,70,95,systrain,1105828,1105828,3303652000
MAC004866,71,95,systrain,1105828,1105828,3303652000
MAC004866,72,95,systrain,1105828,1105828,3303652000
MAC004866,73,95,systrain,1105828,1105828,3303652000
MAC004866,74,95,systrain,1105828,1105828,3303652000
MAC004866,75,95,systrain,1105828,1105828,3303652000
MAC004866,76,95,systrain,1105828,1105828,3303652000
MAC004866,77,95,systrain,1105828,1105828,3303652000
MAC004866,78,95,systrain,1105828,1105828,3303652000
MAC004866,79,95,systrain,1105828,1105828,3303652000
MAC004866,80,95,systrain,1105828,1105828,3303652000
MAC004866,81,95,systrain,1105828,1105828,3303652000
MAC004866,82,95,systrain,1105828,1105828,3303652000
MAC004866,83,95,systrain,1105828,1105828,3303652000
MAC004866,84,95,systrain,1105828,1105828,3303652000
MAC004866,85,95,systrain,1105828,1105828,3303652000
MAC004866,86,95,systrain,1105828,1105828,3303652000
MAC004866,87,95,systrain,1105828,1105828,3303652000
MAC004866,88,95,systrain,1105828,1105828,3303652000
MAC004866,89,95,systrain,1105828,1105828,3303652000
MAC004866,90,95,systrain,1105828,1105828,3303652000
MAC004866,91,95,systrain,1105828,1105828,3303652000
MAC004866,92,95,systrain,1105828,1105828,3303652000
MAC004866,93,95,systrain,1105828,1105828,3303652000
MAC004866,94,95,systrain,1105828,1105828,3303652000
MAC004866,95,95,systrain,1105828,1105828,3303652000
MAC004866,96,95,systrain,1105828,1105828,3303652000
MAC004866,97,95,systrain,1105828,1105828,3303652000
MAC004866,98,95,systrain,1105828,1105828,3303652000
MAC004866,99,95,systrain,1105828,1105828,3303652000
MAC004866,100,95,systrain,1105828,1105828,3303652000
