client_id,round_number,num_samples,set,loss,MAE,MSE,RMSE,pred
MAC003794,0,95,train,1.111322045326233,0.707187294960022,1.111322045326233,1.0541926622390747,
MAC003794,1,95,train,0.5331294536590576,0.3986065685749054,0.5331294536590576,0.7301571369171143,
MAC003794,2,95,train,0.4982609748840332,0.3765508234500885,0.4982609748840332,0.7058760523796082,
MAC003794,3,95,train,0.4675111174583435,0.35792645812034607,0.4675111174583435,0.6837478280067444,
MAC003794,4,95,train,0.4482871890068054,0.3472312390804291,0.4482871890068054,0.6695425510406494,
MAC003794,5,95,train,0.43820738792419434,0.3446158170700073,0.43820738792419434,0.6619723439216614,
MAC003794,6,95,train,0.4296913743019104,0.3418891727924347,0.4296913743019104,0.6555084586143494,
MAC003794,7,95,train,0.4208581745624542,0.3375858962535858,0.4208581745624542,0.6487358212471008,
MAC003794,8,95,train,0.4113977253437042,0.3329297602176666,0.4113977253437042,0.6414029598236084,
MAC003794,9,95,train,0.40055835247039795,0.32735124230384827,0.40055835247039795,0.6328967809677124,
MAC003794,10,95,train,0.3889797031879425,0.3216465711593628,0.3889797031879425,0.6236823797225952,
MAC003794,11,95,train,0.37839066982269287,0.318538635969162,0.37839066982269287,0.6151346564292908,
MAC003794,12,95,train,0.3691387176513672,0.31408819556236267,0.3691387176513672,0.6075678467750549,
MAC003794,13,95,train,0.361587256193161,0.3102857172489166,0.361587256193161,0.601321280002594,
MAC003794,14,95,train,0.3545563817024231,0.30590733885765076,0.3545563817024231,0.5954463481903076,
MAC003794,15,95,train,0.34735068678855896,0.3006274700164795,0.34735068678855896,0.5893646478652954,
MAC003794,16,95,train,0.34004443883895874,0.2960434854030609,0.34004443883895874,0.5831332802772522,
MAC003794,17,95,train,0.3324354588985443,0.290910929441452,0.3324354588985443,0.5765721797943115,
MAC003794,18,95,train,0.32394498586654663,0.2842337191104889,0.32394498586654663,0.5691616535186768,
MAC003794,19,95,train,0.31590625643730164,0.28096386790275574,0.31590625643730164,0.5620554089546204,
MAC003794,20,95,train,0.3076323866844177,0.2755664587020874,0.3076323866844177,0.5546461939811707,
MAC003794,21,95,train,0.3011445701122284,0.2741990387439728,0.3011445701122284,0.5487664341926575,
MAC003794,22,95,train,0.29421159625053406,0.2695241868495941,0.29421159625053406,0.5424127578735352,
MAC003794,23,95,train,0.2878013253211975,0.26584476232528687,0.2878013253211975,0.5364711880683899,
